"Mean_Minor","Mean_Round","SD_Round","Mean_variance_R","SD_median_R","SD_inertia_R","Mean_kurtosis_G","SD_variance_G","SD_kurtosis_G","SD_HGLRE_G","SD_SRHGLE_G","SD_LRHGLE_G","Mean_IDM_B","SD_entropy_B","SD_haraCorr_B","SD_IDM_B","SD_IDM_HSV","Mean_GLN_Lab","Mean_LGLRE_Lab","Mean_SRLGLE_Lab","Mean_LRLGLE_Lab","Mean_GLN_Luv","Mean_LGLRE_Luv","Mean_SRLGLE_Luv","Mean_LRLGLE_Luv","Mean_GLN_HE","Mean_skewness_BR","Mean_correlation_BR","Class"
22.24301065,0.668371964,0.151073748,794.6139912,26.53807122,295.1372577,0.097334654,356.0177131,0.75020414,2656.447168,2656.447168,2656.447168,0.096525758,0.493702193,30118052.02,0.013282909,0.0138724,10.25098419,0.001057101,0.001057101,0.001057101,10.25098419,0.001057101,0.001057101,0.001057101,12.63748987,0.169441407,1.3e-06,"DCIS"
22.12596087,0.64838744,0.153662481,881.5432756,23.43593878,103.085719,-0.227985343,248.311434,0.660085162,1814.473883,1814.473883,1814.473883,0.096644511,0.559880082,38355417.65,0.015782781,0.015899258,9.240065527,0.001096101,0.001096101,0.001096101,9.240065527,0.001096101,0.001096101,0.001096101,11.41553826,0.532800284,1e-05,"DCIS"
20.68877808,0.679427945,0.151757751,763.9733238,24.44803076,148.1781432,-0.029999536,309.1766548,0.718500862,3093.62302,3093.62302,3093.62302,0.097647574,0.480884498,33182022.1,0.015872543,0.017129514,8.614047655,0.001087313,0.001087313,0.001087313,8.614047655,0.001087313,0.001087313,0.001087313,11.38633449,0.19079905,1.97e-06,"DCIS"
21.93428383,0.643640924,0.164476389,745.958299,25.37154193,126.1732825,-0.244605344,298.2127405,0.604583927,2598.291936,2598.291936,2598.291936,0.094832027,0.449933067,29199131.75,0.013969995,0.014225764,9.566662424,0.001013449,0.001013449,0.001013449,9.566662424,0.001013449,0.001013449,0.001013449,12.29971808,0.08701747,6.12e-07,"DCIS"
19.75782902,0.665165972,0.14691197,823.9590091,28.55290015,167.1161955,-0.239022841,328.4521332,0.574868671,3603.424275,3603.424275,3603.424275,0.09645436,0.615786141,39964141.64,0.020407231,0.020598044,7.808171757,0.001055767,0.001055767,0.001055767,7.808171757,0.001055767,0.001055767,0.001055767,10.56776653,0.025580326,3.54e-07,"DCIS"
21.76809046,0.699573444,0.142342379,605.7029803,31.64598323,161.4580884,0.086788037,380.5152278,0.768346563,3430.619836,3430.619836,3430.619836,0.098508887,0.455481394,31999337.16,0.014919297,0.015309745,9.17661857,0.001115259,0.001115259,0.001115259,9.17661857,0.001115259,0.001115259,0.001115259,12.49561234,0.027218645,7.28e-07,"DCIS"
22.65273308,0.674473684,0.173839432,764.5067359,24.42785834,180.7080409,0.058424115,325.4127095,0.905862089,1964.286797,1964.286797,1964.286797,0.097123321,0.473641322,25766440.43,0.013947016,0.014411162,9.924303667,0.001511776,0.001511776,0.001511776,9.924303667,0.001511776,0.001511776,0.001511776,12.43693662,0.085760454,1.64e-07,"DCIS"
22.66721197,0.694472617,0.159581336,667.0619186,27.29630924,151.9683474,-0.116505155,280.1515306,0.586365765,2601.261468,2601.261468,2601.261468,0.092231861,0.459509915,34308949.18,0.013259251,0.013977484,9.565771292,0.001294528,0.001294528,0.001294528,9.565771292,0.001294528,0.001294528,0.001294528,12.7073986,0.139576948,4.8e-06,"DCIS"
23.90682489,0.665003304,0.145901565,894.2891634,24.95567761,156.2953018,-0.2717709,258.4842542,0.385379118,3090.172407,3090.172407,3090.172407,0.0766847,0.539862604,30114313.17,0.011709556,0.011184262,9.471507643,0.000935485,0.000935485,0.000935485,9.471507643,0.000935485,0.000935485,0.000935485,11.68293225,0,0,"DCIS"
19.65299427,0.710688535,0.144276637,734.3846364,21.78498123,104.5597326,-0.246814827,215.7949805,0.56328389,1609.833288,1609.833288,1609.833288,0.097068526,0.413359824,26947006.15,0.013939104,0.014833749,7.34457889,0.001657703,0.001657703,0.001657703,7.34457889,0.001657703,0.001657703,0.001657703,10.02830327,1.616345242,2.2e-05,"DCIS"
19.20836966,0.644658239,0.155400889,770.5931943,23.85743894,155.46886,-0.238920203,321.2793099,0.602659665,2542.593634,2542.593634,2542.593634,0.096529978,0.493335488,31572176.66,0.0162948,0.017124935,7.704950699,0.001145077,0.001145077,0.001145077,7.704950699,0.001145077,0.001145077,0.001145077,10.10829824,0.194187799,2.56e-06,"UDH"
17.41612263,0.666219937,0.15265998,751.7379184,19.16066675,118.7073294,-0.148651221,186.5202113,0.67341585,1315.559647,1315.559647,1315.559647,0.091839082,0.357928589,25011087.74,0.011784636,0.012324216,6.202256086,0.001406366,0.001406366,0.001406366,6.202256086,0.001406366,0.001406366,0.001406366,8.412136236,1.698013422,1.35e-05,"UDH"
20.48396527,0.658250362,0.14551651,721.5996344,25.5877035,128.0055306,-0.269332611,268.4650415,0.519059786,2897.207917,2897.207917,2897.207917,0.098334817,0.507747821,30190833.58,0.017516308,0.017950893,8.73341222,0.000908574,0.000908574,0.000908574,8.73341222,0.000908574,0.000908574,0.000908574,10.91287006,0.0584364,7.26e-07,"UDH"
21.72021134,0.637135309,0.156674871,921.6621656,23.99478705,141.0257755,-0.192161551,269.0976073,0.612339929,2226.457775,2226.457775,2226.457775,0.096832646,0.459203309,31507391.98,0.01295455,0.013749417,9.282224173,0.001270017,0.001270017,0.001270017,9.282224173,0.001270017,0.001270017,0.001270017,11.04736119,0.209957326,2.24e-06,"DCIS"
24.33978165,0.663344954,0.155598729,1094.754655,21.6405981,104.0295317,-0.114247173,243.3793047,0.807102321,1602.096218,1602.096218,1602.096218,0.105205737,0.663256283,47721804.25,0.015191234,0.015426356,10.41821363,0.001384574,0.001384574,0.001384574,10.41821363,0.001384574,0.001384574,0.001384574,13.88617346,2.706874867,5.55e-05,"DCIS"
22.45253964,0.667460361,0.146890555,811.8601925,25.54355879,125.9137998,-0.190581087,283.1295764,0.596701079,2821.695771,2821.695771,2821.695771,0.097719955,0.483183176,29913031.88,0.013993665,0.014735399,9.895063324,0.000913975,0.000913975,0.000913975,9.895063324,0.000913975,0.000913975,0.000913975,12.29720237,0.07813501,4.11e-07,"DCIS"
22.33310623,0.685286761,0.145470263,645.2080779,26.52967034,115.9560784,0.1141996,300.3299003,0.766339556,3887.100428,3887.100428,3887.100428,0.095803341,0.515837107,28361725.05,0.015460252,0.015722224,9.707301188,0.00069876,0.00069876,0.00069876,9.707301188,0.00069876,0.00069876,0.00069876,14.81054354,0.046408125,4.63e-07,"DCIS"
21.21125714,0.648157983,0.160298675,1044.983473,23.88632927,148.3494928,0.014897616,316.6668604,0.860856316,2142.803681,2142.803681,2142.803681,0.09786584,0.50942988,30304585.37,0.015075653,0.015051255,8.73713271,0.001275404,0.001275404,0.001275404,8.73713271,0.001275404,0.001275404,0.001275404,11.16621731,0.623063973,4.5e-06,"DCIS"
22.38621465,0.700362468,0.142245893,643.8298313,28.11213765,127.232489,0.176087011,243.2132826,0.88480923,2603.734662,2603.734662,2603.734662,0.097188626,0.432937428,23044068.86,0.011824858,0.012444664,9.933993604,0.001138036,0.001138036,0.001138036,9.933993604,0.001138036,0.001138036,0.001138036,12.49190713,0,0,"DCIS"
21.39453738,0.66223223,0.148750057,785.6799686,23.45551875,113.5761959,-0.293393795,248.4334609,0.519127764,2215.042244,2215.042244,2215.042244,0.099816437,0.491022527,32365890.43,0.014290509,0.014457809,9.039500594,0.001023449,0.001023449,0.001023449,9.039500594,0.001023449,0.001023449,0.001023449,10.96372936,0.440279185,6.48e-06,"UDH"
22.53039041,0.666078082,0.149751346,1063.193092,23.53759551,561.9501084,-0.18982809,419.9576833,0.752906573,3109.615054,3109.615054,3109.615054,0.095568471,0.507988826,26189652.61,0.013883098,0.013393994,9.627251429,0.001023474,0.001023474,0.001023474,9.627251429,0.001023474,0.001023474,0.001023474,11.20704904,0.093456374,-4.06e-08,"UDH"
19.6151375,0.681832292,0.150864965,929.9216812,20.36160424,150.3258611,-0.256591866,285.8062559,0.556140754,1984.689603,1984.689603,1984.689603,0.083901366,0.409329732,29562118.15,0.013019763,0.013521801,6.859244473,0.001027047,0.001027047,0.001027047,6.859244473,0.001027047,0.001027047,0.001027047,7.750942096,0.071902503,3.94e-07,"UDH"
20.92996099,0.67785461,0.148342695,898.2218121,16.92117285,104.3542077,-0.373020152,222.0603679,0.456965039,1797.797738,1797.797738,1797.797738,0.087056109,0.449824714,22307771.79,0.009992105,0.010977754,7.751395319,0.000956419,0.000956419,0.000956419,7.751395319,0.000956419,0.000956419,0.000956419,9.402763369,0.192726064,4.56e-06,"UDH"
22.18338558,0.664300157,0.153314522,958.2264445,21.95898193,147.6967581,-0.049771981,280.9565794,0.650701565,2659.942114,2659.942114,2659.942114,0.091854905,0.494274299,35246519.38,0.011838119,0.011363211,9.227540031,0.000809297,0.000809297,0.000809297,9.227540031,0.000809297,0.000809297,0.000809297,11.06580455,0.002718195,1.14e-07,"UDH"
19.58603235,0.65332409,0.150481065,653.7075177,25.04174479,148.7176927,-0.196081305,319.7434382,0.592393767,2962.237202,2962.237202,2962.237202,0.096036605,0.454907651,35898275.63,0.015519669,0.016179165,8.18758941,0.001082203,0.001082203,0.001082203,8.18758941,0.001082203,0.001082203,0.001082203,10.40702874,0.222788538,5.05e-06,"UDH"
23.09720537,0.689776072,0.138599363,1128.877122,21.11043403,93.51132832,-0.448923657,278.3715758,0.537974654,2279.29867,2279.29867,2279.29867,0.104440193,0.505757357,37058035.42,0.014066053,0.014222611,8.431565775,0.001031491,0.001031491,0.001031491,8.431565775,0.001031491,0.001031491,0.001031491,10.68722177,2.112584516,4.3e-05,"UDH"
17.85152124,0.665598039,0.164981332,982.1688543,24.29811845,207.15863,-0.03110647,351.9302288,0.690250091,2009.756199,2009.756199,2009.756199,0.079425909,0.368818106,29231896.52,0.012242888,0.012452194,5.694833241,0.001468556,0.001468556,0.001468556,5.694833241,0.001468556,0.001468556,0.001468556,6.58498982,0.115980491,6.15e-07,"UDH"
21.45791847,0.65230782,0.157598205,774.4777883,25.9960858,153.5858801,-0.218575481,338.6330283,0.630393612,3702.371959,3702.371959,3702.371959,0.099977335,0.526812063,28883850.78,0.016522726,0.016999376,8.919310283,0.001008756,0.001008756,0.001008756,8.919310283,0.001008756,0.001008756,0.001008756,12.24754166,0,0,"UDH"
19.66169647,0.660024255,0.147758115,1126.085851,20.41572333,129.1332072,-0.220972651,239.5919742,0.849710317,1460.197392,1460.197392,1460.197392,0.097580408,0.481536927,33602456.68,0.014437028,0.014702392,6.779827206,0.001385128,0.001385128,0.001385128,6.779827206,0.001385128,0.001385128,0.001385128,8.42099688,3.042153363,4.81e-05,"UDH"
19.89488977,0.655376081,0.155059083,935.9948381,21.59166961,141.0186306,-0.287825076,360.1854842,0.593988242,2284.99845,2284.99845,2284.99845,0.095045137,0.455243568,37796468.92,0.013657852,0.014759206,7.536714319,0.001172123,0.001172123,0.001172123,7.536714319,0.001172123,0.001172123,0.001172123,9.688209286,0.525007765,4.6e-06,"UDH"
18.3170543,0.627893665,0.163278133,818.2537848,23.50414274,207.9776053,-0.285564377,334.2521369,0.577918391,2201.08257,2201.08257,2201.08257,0.092871768,0.425064732,29112116.45,0.01499037,0.015880465,6.862362188,0.001318807,0.001318807,0.001318807,6.862362188,0.001318807,0.001318807,0.001318807,8.568411281,0.039052268,7.13e-08,"UDH"
25.95740525,0.694769554,0.133193918,1077.133343,21.30880287,186.054895,0.113415357,520.122653,0.779322062,4476.903977,4476.903977,4476.903977,0.082871975,0.62310617,58735564.65,0.016161347,0.01665207,9.108889395,0.000489773,0.000489773,0.000489773,9.108889395,0.000489773,0.000489773,0.000489773,10.19699591,5.938031901,0.000421064,"UDH"
22.0770655,0.693072417,0.134369879,746.3145103,20.21979338,113.0688405,-0.26376866,338.4029432,0.614620777,2968.50572,2968.50572,2968.50572,0.098133327,0.559493065,35619069.78,0.017148494,0.017469424,7.902852975,0.000852187,0.000852187,0.000852187,7.902852975,0.000852187,0.000852187,0.000852187,12.16281124,3.115959992,0.000251527,"UDH"
24.67197926,0.709002183,0.131327366,913.322742,24.05666789,100.0486919,-0.095417358,788.8187565,0.949473172,3392.076903,3392.076903,3392.076903,0.097897903,0.533383969,36923564.94,0.013561379,0.013511722,9.206786564,0.00099923,0.00099923,0.00099923,9.206786564,0.00099923,0.00099923,0.00099923,19.17408511,0.71107525,0.000168368,"DCIS"
24.6337293,0.700303344,0.137178278,882.4563839,21.93677936,148.924716,0.104623058,268.3710684,1.031055456,1873.637125,1873.637125,1873.637125,0.092602817,0.86608955,69909676.19,0.019958919,0.020462787,9.434715235,0.000920442,0.000920442,0.000920442,9.434715235,0.000920442,0.000920442,0.000920442,13.53672804,3.329205117,0.000207857,"DCIS"
25.45866509,0.708277402,0.134668107,937.1312712,21.62945302,175.1349188,0.141268901,347.4892652,0.935401798,2230.640464,2230.640464,2230.640464,0.09578728,0.827519025,59921722.94,0.023138564,0.024636829,10.13404002,0.000899815,0.000899815,0.000899815,10.13404002,0.000899815,0.000899815,0.000899815,14.44406635,3.2958646,0.000272028,"DCIS"
21.95940637,0.693869852,0.140639536,550.1173477,24.81280455,99.72252763,-0.146120214,224.8121905,0.801065001,3726.717105,3726.717105,3726.717105,0.102567668,0.51503263,26670676.01,0.014621907,0.015592102,9.241734716,0.001073794,0.001073794,0.001073794,9.241734716,0.001073794,0.001073794,0.001073794,17.8198904,0.394634177,9.83e-05,"DCIS"
21.72875545,0.731581043,0.137153506,413.8394295,20.54291472,111.4238826,0.050634329,122.2828728,0.67606959,2058.096521,2058.096521,2058.096521,0.092884807,0.493564592,25591841.66,0.014533932,0.015276359,9.450157831,0.001395936,0.001395936,0.001395936,9.450157831,0.001395936,0.001395936,0.001395936,16.60287262,2.951541878,0.000142422,"DCIS"
22.45873747,0.737317757,0.129770078,544.767367,18.42194369,118.532758,0.349088993,207.9508947,0.898633564,2232.096702,2232.096702,2232.096702,0.090612011,0.438209205,24201491.78,0.012758989,0.013812046,9.265497153,0.000957411,0.000957411,0.000957411,9.265497153,0.000957411,0.000957411,0.000957411,11.89657382,3.799535935,0.000199874,"DCIS"
21.12416789,0.725171964,0.141107143,952.664824,22.0047362,183.5026588,0.3110399,358.8291693,1.176832057,2375.9386,2375.9386,2375.9386,0.081764467,0.575552055,61353007.65,0.014990896,0.015388733,6.779778533,0.001315823,0.001315823,0.001315823,6.779778533,0.001315823,0.001315823,0.001315823,8.185737844,3.443200895,0.000349221,"DCIS"
20.10956546,0.702264685,0.163789103,702.2476857,22.37692424,153.2858149,0.148806764,294.7852911,0.881836298,2481.984446,2481.984446,2481.984446,0.086244427,0.525232636,43332713.15,0.0192894,0.019409642,6.934057629,0.001101518,0.001101518,0.001101518,6.934057629,0.001101518,0.001101518,0.001101518,9.496564919,2.76132969,0.000208555,"DCIS"
22.01607302,0.68922761,0.138181743,829.890237,27.73383641,215.4895442,0.196357846,428.0526413,0.912047129,2178.960529,2178.960529,2178.960529,0.085850966,0.671416465,52540031.16,0.014115905,0.018850596,7.866311462,0.000766552,0.000766552,0.000766552,7.866311462,0.000766552,0.000766552,0.000766552,10.50389041,3.47348797,0.000287978,"DCIS"
23.79449413,0.692717282,0.144883061,933.8951664,23.22233338,171.0471573,0.280994262,379.7399747,0.989545253,3088.513305,3088.513305,3088.513305,0.087009129,0.550626735,42235827.16,0.014313579,0.01650344,8.974350824,0.000853047,0.000853047,0.000853047,8.974350824,0.000853047,0.000853047,0.000853047,10.2261824,5.413849405,0.000315663,"UDH"
21.1009331,0.694848276,0.140034824,828.8021837,22.54396976,128.8389776,0.163673027,287.7680338,1.289817792,2089.391406,2089.391406,2089.391406,0.09833483,0.443349909,26159442.61,0.014057436,0.013948786,7.893449883,0.001187037,0.001187037,0.001187037,7.893449883,0.001187037,0.001187037,0.001187037,10.6629176,3.194663043,0.000257193,"DCIS"
20.77790757,0.653212324,0.154883961,868.9051291,22.77645501,145.7186044,-0.300285653,305.7102598,0.618733297,2859.221197,2859.221197,2859.221197,0.095848205,0.483307985,37460250,0.014770456,0.014778456,7.715078211,0.001090643,0.001090643,0.001090643,7.715078211,0.001090643,0.001090643,0.001090643,10.19674665,3.893125823,0.000293247,"UDH"
19.85622624,0.650696281,0.152118201,688.0067211,23.70524248,154.4497857,-0.053031595,313.9455073,0.744655233,2514.155454,2514.155454,2514.155454,0.100144451,0.411455797,32179404.68,0.015187484,0.015853873,8.062310229,0.001234985,0.001234985,0.001234985,8.062310229,0.001234985,0.001234985,0.001234985,9.889038888,4.338853071,0.00033726,"UDH"
24.12498064,0.697154882,0.13639677,1070.189427,27.84873336,154.5357536,-0.141983806,494.9188053,0.573373686,4106.818679,4106.818679,4106.818679,0.081937745,0.579699292,55258802.92,0.011663661,0.0124528,8.147458281,0.000910858,0.000910858,0.000910858,8.147458281,0.000910858,0.000910858,0.000910858,9.293653844,5.125000226,0.000351243,"UDH"
22.05302938,0.679541475,0.143847452,780.9463474,18.68167828,129.4915553,-0.263329823,242.6188386,0.546765871,2367.540785,2367.540785,2367.540785,0.092826643,0.537530519,33024381.79,0.016643564,0.017108961,8.506439115,0.001012255,0.001012255,0.001012255,8.506439115,0.001012255,0.001012255,0.001012255,11.51796523,3.091563804,0.000279319,"UDH"
23.97786073,0.688025685,0.13833938,1596.366891,27.05351619,254.0066415,-0.257402425,658.5272844,0.720274122,3655.353465,3655.353465,3655.353465,0.07495901,0.643638823,77521613.02,0.01644665,0.016505134,7.064776869,0.00082695,0.00082695,0.00082695,7.064776869,0.00082695,0.00082695,0.00082695,7.963248606,4.193711476,0.000312687,"UDH"
23.87661875,0.659824612,0.145038119,1380.881664,24.62208661,188.6599135,-0.294179613,733.3691483,0.725144671,3435.150508,3435.150508,3435.150508,0.092082006,0.617217864,58283887.18,0.014246912,0.015232747,7.43402812,0.00069805,0.00069805,0.00069805,7.43402812,0.00069805,0.00069805,0.00069805,7.224962889,3.865523643,0.00038131,"UDH"
22.55597195,0.680524887,0.141847244,1120.942417,20.84444675,217.0974982,-0.109936248,459.6279592,0.674913784,3318.898103,3318.898103,3318.898103,0.079357214,0.593014649,53538143.98,0.016121223,0.016620268,7.42717856,0.000738763,0.000738763,0.000738763,7.42717856,0.000738763,0.000738763,0.000738763,7.454892489,5.171486047,0.00031025,"UDH"
24.46498724,0.693816587,0.147542391,829.2437974,16.19276126,114.3386714,1.100588315,292.7855895,1.775729124,1771.552035,1771.552035,1771.552035,0.071862263,0.726243888,90998746.39,0.011914457,0.011906659,8.746569648,0.000858674,0.000858674,0.000858674,8.746569648,0.000858674,0.000858674,0.000858674,13.66565982,2.486879228,0.000254559,"DCIS"
25.84820351,0.655470175,0.147126167,1290.137088,15.3489471,223.0769726,-0.187896141,457.5563113,0.504405263,2413.707731,2413.707731,2413.707731,0.057715468,1.050592425,238485135.7,0.014999244,0.014489094,8.461581866,0.000770778,0.000770778,0.000770778,8.461581866,0.000770778,0.000770778,0.000770778,9.235899718,4.018542267,0.000404619,"DCIS"
24.65577273,0.693600791,0.142471323,1203.25602,20.21885913,167.2361674,-0.253855151,352.957235,0.566866763,2305.668349,2305.668349,2305.668349,0.063768468,0.791555821,167535722.6,0.012901471,0.012466109,7.533179583,0.001231488,0.001231488,0.001231488,7.533179583,0.001231488,0.001231488,0.001231488,8.431892738,2.95206488,0.000494535,"DCIS"
31.72099486,0.714431877,0.141472844,1599.356625,16.37162616,168.4241888,-0.154562067,732.6031626,0.457090425,3863.788739,3863.788739,3863.788739,0.061079532,1.022854816,394083641.6,0.011441868,0.011360661,9.724653953,0.000533584,0.000533584,0.000533584,9.724653953,0.000533584,0.000533584,0.000533584,10.83033876,6.094023618,0.000389505,"DCIS"
29.932928,0.716632,0.137816793,1756.19535,17.16644999,202.4179265,-0.125800261,711.568686,0.438654831,3124.980562,3124.980562,3124.980562,0.057969143,0.911042399,317660855.7,0.011766301,0.011524331,8.33076238,0.000577945,0.000577945,0.000577945,8.33076238,0.000577945,0.000577945,0.000577945,9.023697781,6.835346176,0.000392831,"DCIS"
22.39182111,0.627064516,0.164544564,1496.192086,18.81513422,684.0698335,-0.403539743,1010.590031,0.585772771,3389.431406,3389.431406,3389.431406,0.069069524,1.07088631,499375388,0.016897668,0.016913111,6.588564838,0.003872972,0.003872972,0.003872972,6.588564838,0.003872972,0.003872972,0.003872972,8.071747434,2.194809765,0.000340644,"DCIS"
27.6058777,0.673441247,0.149230195,1604.776304,21.63680036,166.1451232,-0.105552063,493.7374127,0.609033377,2578.171151,2578.171151,2578.171151,0.064908663,1.017022796,215488342.5,0.014256926,0.013988029,8.51198215,0.000905362,0.000905362,0.000905362,8.51198215,0.000905362,0.000905362,0.000905362,9.873788068,2.892971607,0.00044491,"DCIS"
20.96194314,0.621006689,0.149998143,1593.520372,19.99417106,215.2240304,-0.031142869,499.5050882,0.787575168,3060.326884,3060.326884,3060.326884,0.061913007,0.88922404,193525236.6,0.0172836,0.015489773,5.831152872,0.001269647,0.001269647,0.001269647,5.831152872,0.001269647,0.001269647,0.001269647,6.003588378,3.87330807,0.000227684,"DCIS"
25.74349903,0.681440546,0.135807527,1732.848668,17.00202096,187.2354874,-0.210271024,496.4759813,0.458929852,2688.726735,2688.726735,2688.726735,0.054727306,0.926598795,273634112.2,0.010115904,0.010083322,7.042353555,0.000652134,0.000652134,0.000652134,7.042353555,0.000652134,0.000652134,0.000652134,8.099203262,2.635224055,0.000451619,"DCIS"
21.764715,0.6270825,0.16356828,1391.011832,20.71915574,182.858981,-0.209322053,415.9473293,0.576778248,3028.663174,3028.663174,3028.663174,0.070664425,0.883316528,194218784.5,0.018818193,0.017873109,6.392755013,0.000982465,0.000982465,0.000982465,6.392755013,0.000982465,0.000982465,0.000982465,6.716234311,3.994218239,0.000372399,"DCIS"
26.5686931,0.662924138,0.170082418,1698.083721,18.54037848,202.8361823,-0.076566896,507.5454531,0.558055278,3221.922781,3221.922781,3221.922781,0.057635998,1.307601587,310003560.2,0.013518633,0.013048807,8.015450348,0.000688429,0.000688429,0.000688429,8.015450348,0.000688429,0.000688429,0.000688429,8.303296899,3.830208233,0.000432022,"DCIS"
24.12859423,0.685605769,0.141936838,1519.062915,14.08430901,180.1207947,0.033693227,439.2169693,0.602113927,1752.387072,1752.387072,1752.387072,0.05922072,0.89134704,175751815.5,0.011581924,0.01147185,6.726301313,0.000692647,0.000692647,0.000692647,6.726301313,0.000692647,0.000692647,0.000692647,7.73582,2.722296544,0.000341874,"DCIS"
24.3165506,0.644931548,0.152905194,1140.037099,23.12091818,163.3412621,-0.053046459,581.5752123,0.683079207,3656.618678,3656.618678,3656.618678,0.069610331,1.112579126,218516127.9,0.016834916,0.016571414,8.179391171,0.000736421,0.000736421,0.000736421,8.179391171,0.000736421,0.000736421,0.000736421,9.80846048,4.174123589,0.000210607,"DCIS"
33.32632984,0.685429319,0.142669452,1866.203663,24.36734404,287.0145807,-0.119902722,747.2880203,0.58019193,4022.142911,4022.142911,4022.142911,0.060595346,0.849463043,452927795.7,0.01509495,0.014956615,10.98924684,0.002052398,0.002052398,0.002052398,10.98924684,0.002052398,0.002052398,0.002052398,12.00267658,5.061200484,0.000470178,"DCIS"
24.40690713,0.688900498,0.139461923,1530.540569,18.55858604,216.4624867,-0.150576325,486.37866,0.811831803,2431.492447,2431.492447,2431.492447,0.06035993,0.870606431,249508650.1,0.015039634,0.014804361,6.492505324,0.000951784,0.000951784,0.000951784,6.492505324,0.000951784,0.000951784,0.000951784,7.982292246,2.058604124,0.00045303,"DCIS"
34.06698311,0.761128378,0.118805911,794.3388576,22.76417153,95.35669032,-0.24566167,250.9719985,0.692642557,2854.001189,2854.001189,2854.001189,0.088949282,0.736154657,84584971.28,0.016276647,0.016559723,14.41713675,0.000816586,0.000816586,0.000816586,14.41713675,0.000816586,0.000816586,0.000816586,17.52142264,5.471291329,0.000313908,"DCIS"
26.38500752,0.701686717,0.145657872,1124.850187,17.76741223,183.2491426,-0.231503328,340.3500453,0.510324444,2552.932172,2552.932172,2552.932172,0.065187745,0.813712672,157314391.6,0.012975922,0.012868007,8.765202753,0.001744376,0.001744376,0.001744376,8.765202753,0.001744376,0.001744376,0.001744376,8.896757854,5.817765915,0.000429085,"DCIS"
26.041104,0.66396,0.143190174,1117.93,17.66415733,168.9597909,0.17525351,480.3031767,0.769168088,2313.506124,2313.506124,2313.506124,0.080293535,0.749754651,169010265.4,0.021352788,0.0213387,9.26182621,0.001415421,0.001415421,0.001415421,9.26182621,0.001415421,0.001415421,0.001415421,11.26055839,4.575645236,0.000223935,"DCIS"
22.9763727,0.685721785,0.136149942,1461.244929,17.10483161,174.2437707,-0.146504947,587.6038481,0.703983135,3092.805051,3092.805051,3092.805051,0.062287195,0.891738124,261333936.3,0.01365522,0.012744517,6.186552963,0.001154581,0.001154581,0.001154581,6.186552963,0.001154581,0.001154581,0.001154581,6.691847566,4.704904467,0.000310951,"DCIS"
23.69643505,0.680721649,0.137283183,1473.237158,19.35586139,212.0699547,-0.144187397,532.9526639,0.658534304,2943.173105,2943.173105,2943.173105,0.065411191,0.863942713,231090998.1,0.015808228,0.014607419,7.098160373,0.001272011,0.001272011,0.001272011,7.098160373,0.001272011,0.001272011,0.001272011,7.305661888,5.09272918,0.000327511,"DCIS"
22.69268431,0.67609854,0.138126182,1720.611557,18.91309139,242.7492921,-0.164826837,479.2313823,0.562483435,2603.577616,2603.577616,2603.577616,0.055150568,0.913382578,240153332.4,0.011813114,0.011363003,6.048803493,0.000777877,0.000777877,0.000777877,6.048803493,0.000777877,0.000777877,0.000777877,6.390767371,3.487082086,0.000416192,"UDH"
22.17181013,0.646869801,0.155377151,1468.632267,21.52692293,155.8989799,0.480145309,344.9787891,1.31725496,1700.131195,1700.131195,1700.131195,0.073523069,0.650425871,103152181.5,0.014174213,0.014178883,6.856517024,0.001474151,0.001474151,0.001474151,6.856517024,0.001474151,0.001474151,0.001474151,10.62794285,1.172951704,0.000275912,"UDH"
23.02389307,0.642821782,0.153569357,1142.677198,18.33847375,211.3050701,-0.324159025,359.8530644,0.48166436,2745.7126,2745.7126,2745.7126,0.067572342,0.762771844,164816233.4,0.016476159,0.016065562,7.599113135,0.001254562,0.001254562,0.001254562,7.599113135,0.001254562,0.001254562,0.001254562,8.023697361,4.885079954,0.000396137,"UDH"
20.45212694,0.656955959,0.150022511,888.1234751,15.80986722,138.1772138,-0.369192064,283.2558933,0.579529029,1630.327432,1630.327432,1630.327432,0.08221007,0.658386986,86750783.98,0.018701123,0.018407113,6.803090919,0.001210231,0.001210231,0.001210231,6.803090919,0.001210231,0.001210231,0.001210231,7.52313336,3.157757477,0.000229426,"UDH"
24.62620566,0.662032075,0.161645113,1475.598593,22.85470659,167.9131056,0.040372,478.517843,0.760907545,2872.213166,2872.213166,2872.213166,0.0643749,0.734759018,151580715.8,0.012325737,0.012322829,7.275712348,0.000813654,0.000813654,0.000813654,7.275712348,0.000813654,0.000813654,0.000813654,8.478043314,3.139921555,0.000399503,"UDH"
22.6507703,0.648768317,0.158793778,1341.627002,19.96671239,222.8583345,0.063066282,388.4581332,0.829074011,2643.63124,2643.63124,2643.63124,0.06332687,0.780122875,136565190.5,0.013423658,0.01316623,6.990470358,0.000673215,0.000673215,0.000673215,6.990470358,0.000673215,0.000673215,0.000673215,7.37510173,4.783457394,0.000379719,"UDH"
23.71303918,0.660494037,0.151286941,1334.272249,18.71792589,179.5871184,-0.152928643,447.9857653,0.592380603,2662.679929,2662.679929,2662.679929,0.06799915,0.861279817,194020556.2,0.015346859,0.015228964,7.31074211,0.00069863,0.00069863,0.00069863,7.31074211,0.00069863,0.00069863,0.00069863,7.910816192,3.976275191,0.000366779,"UDH"
