Mean_Area,Mean_Perim.,Mean_Width,Mean_Height,Mean_Major,Mean_Minor,Mean_Circ.,Mean_Feret,Mean_AR,Mean_Round,Mean_Solidity,Mean_eqSphPeri,SD_Area,SD_Perim.,SD_Width,SD_Height,SD_Major,SD_Minor,SD_Circ.,SD_Feret,SD_AR,SD_Round,SD_Solidity,SD_eqSphPeri,Mean_mean_R,Mean_median_R,Mean_variance_R,Mean_kurtosis_R,Mean_skewness_R,SD_mean_R,SD_median_R,SD_variance_R,SD_kurtosis_R,SD_skewness_R,Mean_correlation_R,Mean_clusterShade_R,Mean_clusterProm_R,Mean_energy_R,Mean_entropy_R,Mean_haraCorr_R,Mean_inertia_R,Mean_IDM_R,Mean_SRE_R,Mean_LRE_R,Mean_GLN_R,Mean_RLN_R,Mean_LGLRE_R,Mean_HGLRE_R,Mean_SRLGLE_R,Mean_SRHGLE_R,Mean_LRLGLE_R,Mean_LRHGLE_R,SD_correlation_R,SD_clusterShade_R,SD_clusterProm_R,SD_energy_R,SD_entropy_R,SD_haraCorr_R,SD_inertia_R,SD_IDM_R,SD_SRE_R,SD_LRE_R,SD_GLN_R,SD_RLN_R,SD_LGLRE_R,SD_HGLRE_R,SD_SRLGLE_R,SD_SRHGLE_R,SD_LRLGLE_R,SD_LRHGLE_R,Mean_mean_G,Mean_median_G,Mean_variance_G,Mean_kurtosis_G,Mean_skewness_G,SD_mean_G,SD_median_G,SD_variance_G,SD_kurtosis_G,SD_skewness_G,Mean_correlation_G,Mean_clusterShade_G,Mean_clusterProm_G,Mean_energy_G,Mean_entropy_G,Mean_haraCorr_G,Mean_inertia_G,Mean_IDM_G,Mean_SRE_G,Mean_LRE_G,Mean_GLN_G,Mean_RLN_G,Mean_LGLRE_G,Mean_HGLRE_G,Mean_SRLGLE_G,Mean_SRHGLE_G,Mean_LRLGLE_G,Mean_LRHGLE_G,SD_correlation_G,SD_clusterShade_G,SD_clusterProm_G,SD_energy_G,SD_entropy_G,SD_haraCorr_G,SD_inertia_G,SD_IDM_G,SD_SRE_G,SD_LRE_G,SD_GLN_G,SD_RLN_G,SD_LGLRE_G,SD_HGLRE_G,SD_SRLGLE_G,SD_SRHGLE_G,SD_LRLGLE_G,SD_LRHGLE_G,Mean_mean_B,Mean_median_B,Mean_variance_B,Mean_kurtosis_B,Mean_skewness_B,SD_mean_B,SD_median_B,SD_variance_B,SD_kurtosis_B,SD_skewness_B,Mean_correlation_B,Mean_clusterShade_B,Mean_clusterProm_B,Mean_energy_B,Mean_entropy_B,Mean_haraCorr_B,Mean_inertia_B,Mean_IDM_B,Mean_SRE_B,Mean_LRE_B,Mean_GLN_B,Mean_RLN_B,Mean_LGLRE_B,Mean_HGLRE_B,Mean_SRLGLE_B,Mean_SRHGLE_B,Mean_LRLGLE_B,Mean_LRHGLE_B,SD_correlation_B,SD_clusterShade_B,SD_clusterProm_B,SD_energy_B,SD_entropy_B,SD_haraCorr_B,SD_inertia_B,SD_IDM_B,SD_SRE_B,SD_LRE_B,SD_GLN_B,SD_RLN_B,SD_LGLRE_B,SD_HGLRE_B,SD_SRLGLE_B,SD_SRHGLE_B,SD_LRLGLE_B,SD_LRHGLE_B,Mean_mean_HSV,Mean_median_HSV,Mean_variance_HSV,Mean_kurtosis_HSV,Mean_skewness_HSV,SD_mean_HSV,SD_median_HSV,SD_variance_HSV,SD_kurtosis_HSV,SD_skewness_HSV,Mean_correlation_HSV,Mean_clusterShade_HSV,Mean_clusterProm_HSV,Mean_energy_HSV,Mean_entropy_HSV,Mean_haraCorr_HSV,Mean_inertia_HSV,Mean_IDM_HSV,Mean_SRE_HSV,Mean_LRE_HSV,Mean_GLN_HSV,Mean_RLN_HSV,Mean_LGLRE_HSV,Mean_HGLRE_HSV,Mean_SRLGLE_HSV,Mean_SRHGLE_HSV,Mean_LRLGLE_HSV,Mean_LRHGLE_HSV,SD_correlation_HSV,SD_clusterShade_HSV,SD_clusterProm_HSV,SD_energy_HSV,SD_entropy_HSV,SD_haraCorr_HSV,SD_inertia_HSV,SD_IDM_HSV,SD_SRE_HSV,SD_LRE_HSV,SD_GLN_HSV,SD_RLN_HSV,SD_LGLRE_HSV,SD_HGLRE_HSV,SD_SRLGLE_HSV,SD_SRHGLE_HSV,SD_LRLGLE_HSV,SD_LRHGLE_HSV,Mean_mean_Lab,Mean_median_Lab,Mean_variance_Lab,Mean_kurtosis_Lab,Mean_skewness_Lab,SD_mean_Lab,SD_median_Lab,SD_variance_Lab,SD_kurtosis_Lab,SD_skewness_Lab,Mean_correlation_Lab,Mean_clusterShade_Lab,Mean_clusterProm_Lab,Mean_energy_Lab,Mean_entropy_Lab,Mean_haraCorr_Lab,Mean_inertia_Lab,Mean_IDM_Lab,Mean_SRE_Lab,Mean_LRE_Lab,Mean_GLN_Lab,Mean_RLN_Lab,Mean_LGLRE_Lab,Mean_HGLRE_Lab,Mean_SRLGLE_Lab,Mean_SRHGLE_Lab,Mean_LRLGLE_Lab,Mean_LRHGLE_Lab,SD_correlation_Lab,SD_clusterShade_Lab,SD_clusterProm_Lab,SD_energy_Lab,SD_entropy_Lab,SD_haraCorr_Lab,SD_inertia_Lab,SD_IDM_Lab,SD_SRE_Lab,SD_LRE_Lab,SD_GLN_Lab,SD_RLN_Lab,SD_LGLRE_Lab,SD_HGLRE_Lab,SD_SRLGLE_Lab,SD_SRHGLE_Lab,SD_LRLGLE_Lab,SD_LRHGLE_Lab,Mean_mean_Luv,Mean_median_Luv,Mean_variance_Luv,Mean_kurtosis_Luv,Mean_skewness_Luv,SD_mean_Luv,SD_median_Luv,SD_variance_Luv,SD_kurtosis_Luv,SD_skewness_Luv,Mean_correlation_Luv,Mean_clusterShade_Luv,Mean_clusterProm_Luv,Mean_energy_Luv,Mean_entropy_Luv,Mean_haraCorr_Luv,Mean_inertia_Luv,Mean_IDM_Luv,Mean_SRE_Luv,Mean_LRE_Luv,Mean_GLN_Luv,Mean_RLN_Luv,Mean_LGLRE_Luv,Mean_HGLRE_Luv,Mean_SRLGLE_Luv,Mean_SRHGLE_Luv,Mean_LRLGLE_Luv,Mean_LRHGLE_Luv,SD_correlation_Luv,SD_clusterShade_Luv,SD_clusterProm_Luv,SD_energy_Luv,SD_entropy_Luv,SD_haraCorr_Luv,SD_inertia_Luv,SD_IDM_Luv,SD_SRE_Luv,SD_LRE_Luv,SD_GLN_Luv,SD_RLN_Luv,SD_LGLRE_Luv,SD_HGLRE_Luv,SD_SRLGLE_Luv,SD_SRHGLE_Luv,SD_LRLGLE_Luv,SD_LRHGLE_Luv,Mean_Mean,Mean_StdDev,Mean_Median,Mean_Skew,Mean_Kurt,SD_Mean,SD_StdDev,SD_Median,SD_Skew,SD_Kurt,Mean_correlation_HE,Mean_clusterShade_HE,Mean_clusterProm_HE,Mean_energy_HE,Mean_entropy_HE,Mean_haraCorr_HE,Mean_inertia_HE,Mean_IDM_HE,Mean_SRE_HE,Mean_LRE_HE,Mean_GLN_HE,Mean_RLN_HE,Mean_LGLRE_HE,Mean_HGLRE_HE,Mean_SRLGLE_HE,Mean_SRHGLE_HE,Mean_LRLGLE_HE,Mean_LRHGLE_HE,SD_correlation_HE,SD_clusterShade_HE,SD_clusterProm_HE,SD_energy_HE,SD_entropy_HE,SD_haraCorr_HE,SD_inertia_HE,SD_IDM_HE,SD_SRE_HE,SD_LRE_HE,SD_GLN_HE,SD_RLN_HE,SD_LGLRE_HE,SD_HGLRE_HE,SD_SRLGLE_HE,SD_SRHGLE_HE,SD_LRLGLE_HE,SD_LRHGLE_HE,Mean_mean_BR,Mean_median_BR,Mean_variance_BR,Mean_kurtosis_BR,Mean_skewness_BR,SD_mean_BR,SD_median_BR,SD_variance_BR,SD_kurtosis_BR,SD_skewness_BR,Mean_correlation_BR,Mean_clusterShade_BR,Mean_clusterProm_BR,Mean_energy_BR,Mean_entropy_BR,Mean_haraCorr_BR,Mean_inertia_BR,Mean_IDM_BR,Mean_SRE_BR,Mean_LRE_BR,Mean_GLN_BR,Mean_RLN_BR,Mean_LGLRE_BR,Mean_HGLRE_BR,Mean_SRLGLE_BR,Mean_SRHGLE_BR,Mean_LRLGLE_BR,Mean_LRHGLE_BR,SD_correlation_BR,SD_clusterShade_BR,SD_clusterProm_BR,SD_energy_BR,SD_entropy_BR,SD_haraCorr_BR,SD_inertia_BR,SD_IDM_BR,SD_SRE_BR,SD_LRE_BR,SD_GLN_BR,SD_RLN_BR,SD_LGLRE_BR,SD_HGLRE_BR,SD_SRLGLE_BR,SD_SRHGLE_BR,SD_LRLGLE_BR,SD_LRHGLE_BR,Class
552.5347928,96.14360985,28.66770915,28.75996873,33.02315012,20.59691009,0.735620797,35.42880375,1.679322909,0.647204066,0.90068491,81.13063229,272.0088979,26.52219338,8.960519228,9.055182522,9.30518026,5.437172648,0.124156305,9.863037086,0.615542185,0.158811031,0.049233642,19.00692186,99.81957998,98.25476982,821.0659581,-0.344907816,0.06680815,24.57872825,26.54910171,471.173442,0.694139896,0.452319,0.001509514,22824.47503,24020848.62,0.002652382,8.912325278,125784852.5,265.3389364,0.105263987,1,1,12.87733987,518.2877248,0.000876638,11648.66707,0.000876638,11648.66707,0.000876638,11648.66707,0.001104325,94689.43628,25814279.81,0.001049992,0.518753641,67430154.95,130.4495486,0.019913377,0,0,5.996172977,253.2562896,0.001562315,5238.506394,0.001562315,5238.506394,0.001562315,5238.506394,70.98697045,68.95928898,572.9473928,-0.084195616,0.316664585,17.06918707,18.50298232,310.6810415,0.67166253,0.424393056,0.002015814,29911.5691,12575261.83,0.002858559,8.812145082,57655591.35,185.1382709,0.120026992,1,1,13.8627097,515.854183,0.001340183,6091.498092,0.001340183,6091.498092,0.001340183,6091.498092,0.001154598,58958.33274,13778200.07,0.001005039,0.474951544,27744265.03,86.71759253,0.018502398,0,0,6.381707901,252.319448,0.002160032,2569.787794,0.002160032,2569.787794,0.002160032,2569.787794,89.60855004,88.49544949,695.5895468,-0.089676253,0.129547131,18.37750444,19.68353763,363.3492403,0.567176153,0.389495645,0.001375278,15870.16491,17540749.19,0.003571982,8.511503878,65772547.07,324.7337672,0.100171223,1,1,18.43102564,512.8232995,0.001040165,9292.596028,0.001040165,9292.596028,0.001040165,9292.596028,0.000879938,68066.4227,19351614.46,0.001206975,0.453808882,30702669.6,114.5746804,0.014298274,0,0,8.868334239,250.7101893,0.00175941,3478.984143,0.00175941,3478.984143,0.00175941,3478.984143,81.59092588,80.06584543,629.7947027,-0.163635653,0.173106257,16.59982753,18.06926999,333.5320328,0.559337796,0.396636929,0.001550829,18882.50473,13541796.72,0.003359041,8.591235192,58307838.41,289.7112573,0.102728565,1,1,17.34801328,514.0510164,0.001093707,7778.465254,0.001093707,7778.465254,0.001093707,7778.465254,0.000908159,58075.62723,14978474.6,0.001102965,0.445863905,29353634.82,108.8722506,0.01460893,0,0,8.488737491,251.001901,0.001765527,2989.824131,0.001765527,2989.824131,0.001765527,2989.824131,81.32937803,79.70589851,661.2112048,-0.266781513,0.171145346,17.93067009,19.65259823,360.3615281,0.571916882,0.408265139,0.001724286,22586.02042,15717407.25,0.001817292,9.391444332,140099976.7,224.3386757,0.102194195,1,1,8.402935911,529.2560594,0.001112765,7794.231407,0.001112765,7794.231407,0.001112765,7794.231407,0.001040992,66214.99703,16847106.13,0.0007393,0.579479971,65414333.1,101.7290212,0.01617775,0,0,3.547786628,259.2585671,0.001830845,3052.498827,0.001830845,3052.498827,0.001830845,3052.498827,81.32937803,79.70589851,661.2112048,-0.266781513,0.171145346,17.93067009,19.65259823,360.3615281,0.571916882,0.408265139,0.001724286,22586.02042,15717407.25,0.001817292,9.391444332,140099976.7,224.3386757,0.102194195,1,1,8.402935911,529.2560594,0.001112765,7794.231407,0.001112765,7794.231407,0.001112765,7794.231407,0.001040992,66214.99703,16847106.13,0.0007393,0.579479971,65414333.1,101.7290212,0.01617775,0,0,3.547786628,259.2585671,0.001830845,3052.498827,0.001830845,3052.498827,0.001830845,3052.498827,149.4606208,21.99212823,147.7419859,0.137383456,-0.382934546,25.91191523,8.125458546,27.80460629,0.47766137,0.729868937,0.00400296,12361.88815,3445060.893,0.002306682,9.088120164,139679320.6,90.41764089,0.162331441,1,1,10.57304994,520.8809617,0.000119,10418.78433,0.000119,10418.78433,0.000119,10418.78433,0.002601576,24813.54349,4121992.11,0.000847688,0.509323437,36026362.87,55.37912394,0.024356369,0,0,4.567527612,254.3296625,4.12E-05,2122.748136,4.12E-05,2122.748136,4.12E-05,2122.748136,0.007337925,0.010903296,1.828806099,0.809947928,0.045534511,0.173702202,0.103683322,43.09010036,18.7979682,0.901573858,3.35E-07,1477.056998,542292.1032,0.999886321,0.000500102,102.4298609,3.314630962,0.999945682,1,1,34.78303815,34.79593432,0.999767131,15.99727912,0.999767131,15.99727912,0.999767131,15.99727912,1.01E-05,35699.48841,13369407.39,0.002672438,0.011329475,2690.521289,77.19916788,0.001265109,0,0,8.753839541,8.744179323,0.004894057,314.055943,0.004894057,314.055943,0.004894057,314.055943,UDH
606.1714801,101.6369007,29.70397112,30.75631769,34.41293863,21.42897112,0.714097473,37.28416606,1.735981949,0.635761733,0.892337545,84.46471881,329.9104123,30.06363198,9.289151664,9.775611134,8.952769025,6.99154484,0.140185351,9.966012636,0.690921347,0.166682515,0.060896733,22.19807551,103.3367817,100.9980647,1087.51364,-0.487547212,0.094320784,22.85113839,25.89197224,676.5182045,0.855371375,0.490596576,0.001235963,48357.73492,40794897.26,0.002406137,9.062213978,157590028,326.112645,0.100963804,1,1,12.65007242,570.7735081,0.000862349,12575.17047,0.000862349,12575.17047,0.000862349,12575.17047,0.000950971,159762.8549,45325396.78,0.001003274,0.568465687,79793155.63,204.8889953,0.019426663,0,0,6.785021938,307.143513,0.001633966,4729.55302,0.001633966,4729.55302,0.001633966,4729.55302,73.15705624,70.24830597,713.4939911,-0.312318541,0.330789091,16.82610997,18.62734388,466.8860599,0.663644594,0.42184416,0.001808104,53429.71462,19048680.83,0.002583382,8.972109819,71586696.42,225.5707595,0.117865146,1,1,13.65760684,568.835443,0.001231663,6556.00906,0.001231663,6556.00906,0.001231663,6556.00906,0.001176075,96444.13512,26056236.64,0.001008282,0.534781582,37805017.83,152.7779608,0.021866031,0,0,7.469381815,306.0883665,0.001831581,2633.03935,0.001831581,2633.03935,0.001831581,2633.03935,94.00397486,91.9018745,879.9692052,-0.289170431,0.186540696,18.1111014,19.98458671,545.3486725,0.555677726,0.381136741,0.001231976,45050.38022,27299540.72,0.003152994,8.708589114,86055442.13,364.7054919,0.096896808,1,1,17.68846344,565.619349,0.000911744,10301.13306,0.000911744,10301.13306,0.000911744,10301.13306,0.000654746,107702.5604,32321689.33,0.00123849,0.528533541,39771092.36,190.8801042,0.015091878,0,0,9.864114816,304.7443289,0.001502844,3394.445373,0.001502844,3394.445373,0.001502844,3394.445373,88.77125552,86.42309946,828.5863734,-0.340003725,0.2123191,17.53765041,19.42360787,512.0761927,0.54892624,0.382915714,0.001340684,44890.90254,23687025.49,0.003056463,8.746653996,80027103.62,334.7442116,0.098672565,1,1,17.15228069,566.3019892,0.000966523,9261.714991,0.000966523,9261.714991,0.000966523,9261.714991,0.00072778,98382.82753,27702682.5,0.001173381,0.523414855,38591179.95,167.48686,0.015145163,0,0,9.653336816,305.0670203,0.00157645,3151.741879,0.00157645,3151.741879,0.00157645,3151.741879,84.19622514,81.64487432,840.8139297,-0.448799364,0.209561062,17.65903569,19.98438705,531.8869459,0.581690963,0.411672911,0.001522758,49402.22501,24608564.49,0.001742308,9.477598391,166875184.6,268.5027828,0.101229876,1,1,8.631932622,580.8955696,0.001049865,8458.100976,0.001049865,8458.100976,0.001049865,8458.100976,0.001028259,107611.939,29925978.9,0.000772694,0.635745715,82295022.35,175.9591334,0.018809855,0,0,4.38577282,313.241221,0.0017021,3019.469909,0.0017021,3019.469909,0.0017021,3019.469909,84.19622514,81.64487432,840.8139297,-0.448799364,0.209561062,17.65903569,19.98438705,531.8869459,0.581690963,0.411672911,0.001522758,49402.22501,24608564.49,0.001742308,9.477598391,166875184.6,268.5027828,0.101229876,1,1,8.631932622,580.8955696,0.001049865,8458.100976,0.001049865,8458.100976,0.001049865,8458.100976,0.001028259,107611.939,29925978.9,0.000772694,0.635745715,82295022.35,175.9591334,0.018809855,0,0,4.38577282,313.241221,0.0017021,3019.469909,0.0017021,3019.469909,0.0017021,3019.469909,128.5100072,28.21060289,126.1028881,0.13915343,-0.567270758,17.25713931,9.881778749,21.09957171,0.476297318,0.713328521,0.003122266,23673.61495,7122682.2,0.002150881,9.204234684,149458298.7,125.2489687,0.154928605,1,1,10.58119566,572.4502712,0.000139058,9859.33651,0.000139058,9859.33651,0.000139058,9859.33651,0.002146689,48654.80095,8890948.268,0.00080374,0.547031239,49115269.38,104.595611,0.028912396,0,0,5.491464467,307.597727,5.45E-05,2145.497078,5.45E-05,2145.497078,5.45E-05,2145.497078,0.000914897,0.01441004,0.230288427,3.613086799,0.114220615,0.01528964,0.119045084,3.854974691,60.30837583,1.899811032,-5.74E-08,120.8855335,30408.01085,0.999984779,8.97E-05,-0.0039216,0.482913201,0.99999238,1,1,36.56848969,36.57911392,0.999911967,6.584737794,0.999911967,6.584737794,0.999911967,6.584737794,9.54E-07,2029.12389,511397.7746,0.000254175,0.001492429,5.02E-07,8.09155837,0.000127257,0,0,9.645513575,9.676689388,0.001473997,93.21272837,0.001473997,93.21272837,0.001473997,93.21272837,UDH
472.3158508,89.51287762,26.13869464,27.46386946,31.30226107,18.52369814,0.727407925,33.55293823,1.76555711,0.616247086,0.898184149,74.89058147,255.0449737,26.8273365,8.629715516,9.081208877,8.952544163,5.126661346,0.113336269,9.73070157,0.65249702,0.157495582,0.041032999,18.0836813,76.91752226,72.51977821,1030.00396,-0.387383584,0.431226335,14.89585429,18.33331371,447.5940124,0.72189049,0.445078305,0.001078295,92176.51981,32818356.03,0.002165483,9.113760524,115787159.6,321.9784358,0.098337223,1,1,7.800537214,451.4230769,0.001187445,7387.375804,0.001187445,7387.375804,0.001187445,7387.375804,0.000551497,111630.3086,25765528.22,0.000726487,0.531838956,51850691.5,126.8481979,0.014773788,0,0,3.552307358,242.4335912,0.002110483,2286.505064,0.002110483,2286.505064,0.002110483,2286.505064,54.62040455,50.77387914,609.7297366,-0.179888334,0.553509485,11.05848897,13.21148316,262.3451188,0.704321008,0.40812938,0.001700879,50961.72324,11702455.79,0.002517523,8.92250359,41740466.74,233.9885249,0.110629055,1,1,9.9385062,448.3814103,0.001648266,3871.149021,0.001648266,3871.149021,0.001648266,3871.149021,0.000738614,54892.47068,10673558.45,0.000738491,0.466383036,18332269.19,96.89509637,0.017064025,0,0,4.77283707,240.4869267,0.002222607,1324.924633,0.002222607,1324.924633,0.002222607,1324.924633,83.34854289,80.96090886,862.2584639,-0.430226951,0.275953546,14.37639224,16.60606111,384.2625962,0.543539304,0.385434803,0.001183562,43259.70603,22684732.99,0.002553681,8.903542821,92479932.4,326.0887214,0.090957099,1,1,10.31091818,447.7712704,0.000967154,8245.350303,0.000967154,8245.350303,0.000967154,8245.350303,0.000532617,75047.9182,19066286.86,0.000815688,0.488108632,34175033.87,117.8104196,0.013091172,0,0,4.953933602,240.5812361,0.001888771,2341.98207,0.001888771,2341.98207,0.001888771,2341.98207,78.09137809,75.85536585,764.4767832,-0.42549826,0.279182507,13.91551348,15.86941521,355.2477674,0.546357057,0.387438677,0.001354065,37224.58255,18070539.62,0.002552163,8.904405571,81803464.92,288.2557203,0.095678824,1,1,10.30031563,447.7954545,0.001037799,7268.77028,0.001037799,7268.77028,0.001037799,7268.77028,0.000630243,64708.17147,16083655.3,0.000815198,0.488250772,31887000.4,107.9907259,0.01378343,0,0,4.951523806,240.5858141,0.00196691,2143.136195,0.00196691,2143.136195,0.00196691,2143.136195,67.33434942,63.6126697,787.3920513,-0.390955127,0.424682869,12.27601385,14.95519397,333.2472326,0.634689071,0.413209256,0.001337352,59787.82528,18579181.27,0.001904787,9.266044172,108474516.4,281.4420798,0.095637905,1,1,6.604437634,455.6331585,0.001263863,5647.134767,0.001263863,5647.134767,0.001263863,5647.134767,0.000614989,72662.71643,15334880.89,0.000664884,0.560430257,48896798.14,110.9853041,0.014633371,0,0,2.999810767,244.7601301,0.002006058,1706.482222,0.002006058,1706.482222,0.002006058,1706.482222,67.33434942,63.6126697,787.3920513,-0.390955127,0.424682869,12.27601385,14.95519397,333.2472326,0.634689071,0.413209256,0.001337352,59787.82528,18579181.27,0.001904787,9.266044172,108474516.4,281.4420798,0.095637905,1,1,6.604437634,455.6331585,0.001263863,5647.134767,0.001263863,5647.134767,0.001263863,5647.134767,0.000614989,72662.71643,15334880.89,0.000664884,0.560430257,48896798.14,110.9853041,0.014633371,0,0,2.999810767,244.7601301,0.002006058,1706.482222,0.002006058,1706.482222,0.002006058,1706.482222,65.96322494,32.66058625,59.6969697,0.61419091,-0.156547786,13.60704259,7.100638822,18.03086981,0.467087501,0.890452781,0.002810332,34568.91457,4831349.213,0.002657174,8.889101737,38652428.44,127.9715171,0.158488558,1,1,9.425957075,445.3837413,0.000547268,3315.079802,0.000547268,3315.079802,0.000547268,3315.079802,0.001185112,28001.02584,3479674.85,0.00079473,0.468626219,14994815.56,51.30473259,0.021173661,0,0,4.577766541,238.4735086,0.000192019,725.3736746,0.000192019,725.3736746,0.000192019,725.3736746,6.218956794,0.905881508,1185.612435,58.51627097,4.071812817,13.29090211,0.284610608,2280.61118,160.9016047,6.54294408,6.63E-05,950082.3369,371067931.1,0.925207411,0.393268364,375459.5611,1226.773746,0.96149569,1,1,32.08357226,49.87208625,0.876320913,6436.558617,0.876320913,6436.558617,0.876320913,6436.558617,0.000127481,1746855.143,700647022,0.140199586,0.761655767,1244570.129,1967.450549,0.074568139,0,0,8.759804156,40.78179475,0.187405178,9501.304253,0.187405178,9501.304253,0.187405178,9501.304253,UDH
688.2881356,107.3571288,31.19830508,31.77627119,35.91363051,22.76206949,0.701235593,38.71435763,1.685391525,0.646532203,0.892462712,89.01054618,431.1162812,34.38958344,11.46410937,10.59650996,11.10542201,8.119549886,0.124951497,11.53459344,0.613816772,0.161048089,0.054545392,27.15102423,93.23374295,92.14265314,854.404,-0.422716905,0.026871305,19.53435377,21.93514532,522.2613782,0.523664989,0.404147427,0.001347603,24427.43135,26571991.57,0.002174824,9.217381324,128181509.2,291.8862138,0.094819966,1,1,13.93342829,652.9626486,0.001104921,10157.28282,0.001104921,10157.28282,0.001104921,10157.28282,0.000806072,110580.8512,30939016.9,0.00100385,0.659196523,52689581.57,136.0610033,0.015693866,0,0,7.673837876,406.1106787,0.001739619,3542.308728,0.001739619,3542.308728,0.001739619,3542.308728,63.24134109,62.01978727,446.1845837,-0.295879209,0.166136744,15.95369781,17.49400178,245.1773273,0.481479725,0.384511853,0.002256793,14722.26703,6980055.105,0.002498917,9.015987555,46995615.91,189.1967384,0.112944553,1,1,16.86325073,649.3514431,0.001632918,4854.748676,0.001632918,4854.748676,0.001632918,4854.748676,0.001050774,39480.58095,7834306.687,0.000998096,0.579347563,21603643.14,81.24785872,0.017270924,0,0,9.679263689,403.449087,0.002377093,2126.376551,0.002377093,2126.376551,0.002377093,2126.376551,86.82612801,86.06328115,674.0755705,-0.255138373,0.063069102,18.31469889,19.72677955,371.9806085,0.480933034,0.352445233,0.00133978,13541.34237,15989142.92,0.002784961,8.866766672,74969324.79,335.7195314,0.090079535,1,1,19.58748693,648.0174024,0.001136305,8757.418217,0.001136305,8757.418217,0.001136305,8757.418217,0.00057778,64116.85944,17642771.31,0.001096448,0.566976568,31807946.68,119.8535818,0.012863667,0,0,11.3308839,402.9698374,0.001792173,3212.569965,0.001792173,3212.569965,0.001792173,3212.569965,80.86592462,79.03242292,722.9687759,-0.32299358,0.180062042,17.18655298,19.1959858,392.5392813,0.542160183,0.396224907,0.001373684,33617.23866,17667615.94,0.00243733,9.043293039,78184993.38,307.3411171,0.092696377,1,1,16.63950338,650.4104414,0.001243836,7763.919694,0.001243836,7763.919694,0.001243836,7763.919694,0.0006311,76605.61098,19179516.32,0.000952533,0.572946828,33351597.56,122.5372622,0.013504179,0,0,9.626214315,404.4125063,0.001884891,2803.191033,0.001884891,2803.191033,0.001884891,2803.191033,76.96327708,76.10100187,592.1517246,-0.387198898,0.05023463,17.42317789,19.17577536,344.7148899,0.482810714,0.382238462,0.001774678,14310.91026,12286337.79,0.001644589,9.591919626,131559476.7,234.9255895,0.096401773,1,1,10.04045275,662.5106112,0.001273442,6996.277012,0.001273442,6996.277012,0.001273442,6996.277012,0.000915,59296.85156,13935803.56,0.000824101,0.745338838,56339781.25,100.9272843,0.015002108,0,0,5.370633575,412.2654157,0.001939079,2712.209681,0.001939079,2712.209681,0.001939079,2712.209681,76.96327708,76.10100187,592.1517246,-0.387198898,0.05023463,17.42317789,19.17577536,344.7148899,0.482810714,0.382238462,0.001774678,14310.91026,12286337.79,0.001644589,9.591919626,131559476.7,234.9255895,0.096401773,1,1,10.04045275,662.5106112,0.001273442,6996.277012,0.001273442,6996.277012,0.001273442,6996.277012,0.000915,59296.85156,13935803.56,0.000824101,0.745338838,56339781.25,100.9272843,0.015002108,0,0,5.370633575,412.2654157,0.001939079,2712.209681,0.001939079,2712.209681,0.001939079,2712.209681,96.09809322,36.2665,92.03220339,0.152421569,-0.282942373,28.53161625,9.794215366,36.6689959,0.668403442,0.931722477,0.003570167,16078.86423,4100348.845,0.002027036,9.29896236,114453671.3,109.1728031,0.144835216,1,1,12.57237199,653.635399,0.000175592,8094.173922,0.000175592,8094.173922,0.000175592,8094.173922,0.001936373,36469.48264,6290422.903,0.000856934,0.630535835,37462512.92,64.10593234,0.022267609,0,0,6.956310542,405.2923763,9.51E-05,2256.365222,9.51E-05,2256.365222,9.51E-05,2256.365222,0.513224166,0.103121049,92.49793871,8.081424973,0.403952104,5.045484707,0.303646781,817.2231045,82.96480716,2.826324065,3.08E-06,60624.22088,25755917.81,0.994489908,0.029637709,41980.79391,91.39267487,0.997055346,1,1,38.35531766,40.15237691,0.991657402,462.5540577,0.991657402,462.5540577,0.991657402,462.5540577,2.79E-05,508645.886,219987262.1,0.048592563,0.26942731,587689.7707,696.6410005,0.026925153,0,0,11.48341237,24.90184427,0.060455005,3222.149145,0.060455005,3222.149145,0.060455005,3222.149145,DCIS
